iso_code,continent,location,date,new_cases,new_cases_per_million,total_deaths_per_million,reproduction_rate,icu_patients_per_million,hosp_patients_per_million,new_tests_per_thousand,positive_rate,tests_per_case,people_fully_vaccinated_per_hundred,stringency_index
CAN,North America,Canada,2/6/2022,5403,141.607,909.972,0.74,27.362,222.906,0.234,0.1604,6.2,79.6100,66.05
CAN,North America,Canada,2/7/2022,16050,420.652,913.248,0.74,27.179,220.81,4.129,0.1626,6.1,79.7600,66.04
CAN,North America,Canada,2/8/2022,10040,263.137,916.498,0.74,27.152,224.165,1.279,0.1621,6.2,79.8100,66.03
CAN,North America,Canada,2/9/2022,10325,270.607,920.298,0.73,26.471,214.808,1.514,0.154,6.5,79.8900,66.03
CAN,North America,Canada,2/10/2022,10381,272.074,923.365,0.73,25.947,209.068,1.951,0.1514,6.6,79.9800,66.02
CAN,North America,Canada,2/11/2022,7403,194.024,927.06,0.74,25.344,203.171,1.093,0.1521,6.6,80.0900,66.01
CAN,North America,Canada,2/12/2022,9844,258,929.917,0.75,24.584,197.956,1.046,0.1618,6.2,80.1500,66.01
CAN,North America,Canada,2/13/2022,3615,94.745,930.73,0.75,23.955,191.456,0.143,0.159,6.3,80.2100,66
CAN,North America,Canada,2/14/2022,12189,319.46,933.403,0.74,23.011,184.301,4.252,0.1483,6.7,80.2700,66
CAN,North America,Canada,2/15/2022,6456,169.205,936.076,0.73,22.618,187.656,1.037,0.143,7,80.3600,65.99
CAN,North America,Canada,2/16/2022,7756,203.276,939.038,0.73,21.78,180.186,1.787,0.1336,7.5,80.4400,65.98
CAN,North America,Canada,2/17/2022,7195,188.573,941.37,0.73,21.386,174.787,1.565,0.1307,7.7,80.5200,65.97
CAN,North America,Canada,2/18/2022,6747,176.831,943.441,0.74,20.81,170.541,1.534,0.1241,8.1,80.5900,65.97
CAN,North America,Canada,2/19/2022,3544,92.884,943.86,0.75,20.259,166.846,0.678,0.1132,8.8,80.6200,65.97
CAN,North America,Canada,2/20/2022,2448,64.159,944.62,0.76,19.971,162.338,0.083,0.1111,9,80.6500,65.96
CAN,North America,Canada,2/21/2022,3657,95.846,945.145,0.78,20.102,162.81,1.497,0.1211,8.3,80.6700,54.07
CAN,North America,Canada,2/22/2022,7991,209.435,947.687,0.81,18.844,156.336,2.338,0.1087,9.2,80.7400,54.07
CAN,North America,Canada,2/23/2022,9812,257.161,950.203,0.83,18.451,154.711,1.595,0.1168,8.6,80.8100,54.06
CAN,North America,Canada,2/24/2022,5761,150.989,952.221,0.84,17.665,148.971,1.325,0.1157,8.6,80.8400,54.05
CAN,North America,Canada,2/25/2022,8632,226.235,955.916,0.85,17.35,142.996,1.49,0.1218,8.2,80.9000,54.04
CAN,North America,Canada,2/26/2022,1812,47.49,956.807,0.86,17.01,143.546,0.996,0.1128,8.9,80.9300,54.04
CAN,North America,Canada,2/27/2022,3584,93.933,957.568,0.87,16.931,138.776,0.086,0.1159,8.6,80.9600,54.03
CAN,North America,Canada,2/28/2022,7919,207.548,959.088,0.89,16.171,132.853,2.837,0.1118,8.9,81.0200,45.77
CAN,North America,Canada,3/1/2022,5110,133.927,960.031,0.89,15.909,133.534,0.991,0.1199,8.3,81.0300,44.27
CAN,North America,Canada,3/2/2022,5913,154.973,962.547,0.9,15.83,130.337,1.13,0.1146,8.7,81.0700,44.26
CAN,North America,Canada,3/3/2022,8355,218.975,964.434,0.92,15.306,127.899,0.938,0.1279,7.8,81.0800,44.26
CAN,North America,Canada,3/4/2022,9503,249.063,967.343,0.93,14.834,123.549,1.558,0.1295,7.7,81.1300,44.24
CAN,North America,Canada,3/5/2022,3197,83.79,968.497,0.93,14.598,122.867,0.765,0.1375,7.3,81.1500,44.24
CAN,North America,Canada,3/6/2022,2613,68.484,969.283,0.93,14.389,118.517,0.075,0.1346,7.4,81.1700,44.23
CAN,North America,Canada,3/7/2022,8455,221.596,970.777,0.93,14.467,116.708,2.42,0.1436,7,81.2100,44.57
CAN,North America,Canada,3/8/2022,4153,108.845,972.218,0.92,14.258,117.678,1.007,0.1401,7.1,81.2200,44.57
CAN,North America,Canada,3/9/2022,6741,176.674,973.869,0.92,13.969,115.922,0.944,0.1463,6.8,81.2500,44.56
CAN,North America,Canada,3/10/2022,5607,146.953,975.259,0.92,13.681,112.672,1.097,0.1342,7.5,81.2600,44.56
CAN,North America,Canada,3/11/2022,8058,211.191,965.876,0.92,13.157,109.894,1.311,0.1336,7.5,81.2800,44.55
CAN,North America,Canada,3/12/2022,1824,47.805,966.767,0.92,13,110.025,0.65,0.1308,7.6,81.3000,44.54
CAN,North America,Canada,3/13/2022,1393,36.509,967.134,0.93,12.895,110.025,0.129,0.1256,8,81.3300,44.54
CAN,North America,Canada,3/14/2022,4522,118.517,968.287,0.95,12.816,103.735,1.833,0.1214,8.2,81.3700,38.73
CAN,North America,Canada,3/15/2022,9031,236.692,969.493,0.96,12.58,106.356,1.052,0.1389,7.2,81.3900,38.73
CAN,North America,Canada,3/16/2022,5290,138.645,970.488,0.96,11.768,102.372,0.797,0.1363,7.3,81.4100,38.72
CAN,North America,Canada,3/17/2022,4199,110.051,971.668,0.97,11.296,100.38,1.286,0.1274,7.8,81.4300,38.72
CAN,North America,Canada,3/18/2022,3340,87.538,973.24,0.99,10.798,98.703,1.131,0.1128,8.9,81.4500,38.71
CAN,North America,Canada,3/19/2022,3007,78.81,973.843,1.02,10.588,98.65,0.744,0.1157,8.6,81.4700,38.7
CAN,North America,Canada,3/20/2022,2253,59.049,974.132,1.06,10.51,97.025,0.077,0.1198,8.3,81.4900,38.7
CAN,North America,Canada,3/21/2022,8153,213.681,975.18,1.1,10.693,96.291,2.003,0.1304,7.7,81.5200,38.69
CAN,North America,Canada,3/22/2022,9466,248.093,976.045,1.12,10.719,99.934,0.723,0.1384,7.2,81.5300,38.68
CAN,North America,Canada,3/23/2022,6824,178.849,977.119,1.12,10.536,98.939,1.029,0.1396,7.2,81.5600,38.67
CAN,North America,Canada,3/24/2022,7053,184.851,979.006,1.12,10.484,100.38,1.029,0.156,6.4,81.5800,38.67
CAN,North America,Canada,3/25/2022,8944,234.412,980.291,1.12,10.484,100.144,1.13,0.1779,5.6,81.5900,38.67
CAN,North America,Canada,3/26/2022,4374,114.638,981.024,1.12,10.379,101.192,0.632,0.1863,5.4,81.6000,38.66
CAN,North America,Canada,3/27/2022,3654,95.767,981.26,1.12,10.379,101.192,0.09,0.1915,5.2,81.6200,38.66
CAN,North America,Canada,3/28/2022,6150,161.185,981.785,1.13,10.221,102.503,2.369,0.174,5.7,81.6400,35.87
CAN,North America,Canada,3/29/2022,10561,276.792,982.702,1.13,10.405,106.906,0.898,0.1737,5.8,81.6600,35.86
CAN,North America,Canada,3/30/2022,10976,287.669,984.274,1.12,10.117,108.112,1.02,0.1891,5.3,81.7000,35.85
CAN,North America,Canada,3/31/2022,8791,230.402,985.375,1.09,10.274,110.733,1.273,0.189,5.3,81.7400,35.84
CAN,North America,Canada,4/1/2022,12470,326.825,987.184,1.07,10.012,111.388,1.323,0.1964,5.1,81.7600,35.83
CAN,North America,Canada,4/2/2022,7014,183.829,988.048,1.03,9.959,112.724,0.756,0.2021,4.9,81.7600,35.83
CAN,North America,Canada,4/3/2022,2581,67.645,988.494,1,9.986,112.724,0.119,0.1978,5.1,81.7800,35.83
CAN,North America,Canada,4/4/2022,560,14.677,988.835,0.96,10.195,117.599,2.459,0.1768,5.7,81.7800,35.83
CAN,North America,Canada,4/5/2022,8904,233.364,989.962,0.95,10.326,124.282,2.583,0.141,7.1,81.7900,35.82
CAN,North America,Canada,4/6/2022,9552,250.347,991.927,0.93,10.012,126.799,1.245,0.134,7.5,81.8100,33.54
CAN,North America,Canada,4/7/2022,6019,157.751,993.421,0.91,9.723,129.917,1.353,0.1255,8,81.8200,33.54
CAN,North America,Canada,4/8/2022,0,0,993.683,0.89,9.671,131.359,1.576,0.0899,11.1,81.8300,32.53
CAN,North America,Canada,4/9/2022,15567,407.994,995.859,0.91,9.881,132.984,0.866,0.111,9,81.8400,32.52
CAN,North America,Canada,4/10/2022,0,0,996.252,0.87,9.907,133.22,0.134,0.1042,9.6,81.8500,32.52
CAN,North America,Canada,4/11/2022,132,3.46,996.33,0.84,10.457,134.189,2.864,0.0991,10.1,81.8500,21.29
CAN,North America,Canada,4/12/2022,0,0,996.435,0.82,10.929,146.743,0.934,0.0913,10.9,81.8600,21.28
CAN,North America,Canada,4/13/2022,63678,1668.929,1000.105,0.84,11.217,150.622,1.732,0.2366,4.2,81.8700,21.28
CAN,North America,Canada,4/14/2022,18945,496.527,1003.512,0.86,11.532,156.152,1.528,0.2675,3.7,81.8800,21.28
CAN,North America,Canada,4/15/2022,0,0,1004.56,0.86,11.663,157.07,0.949,0,0,81.8900,21.27
CAN,North America,Canada,4/16/2022,16687,437.348,1005.582,0.86,11.742,149.286,0.196,0.3126,3.2,81.8900,21.27
CAN,North America,Canada,4/17/2022,1938,50.793,1006.159,0.86,12.056,153.479,0.167,0.3174,3.2,0.0000,21.27
CAN,North America,Canada,4/18/2022,11974,313.825,1006.499,0.87,12.187,153.767,0.106,0.5287,1.9,0.0000,21.27
CAN,North America,Canada,4/19/2022,7893,206.867,1007.155,0.86,12.266,164.356,4.734,0.3372,3,0.0000,21.27
CAN,North America,Canada,4/20/2022,13433,352.064,1009.907,0.85,12.082,173.477,1.125,0.211,4.7,81.9000,21.27
CAN,North America,Canada,4/21/2022,10515,275.586,1013.078,0.85,11.873,177.88,1.344,0.1898,5.3,82.0000,21.24
CAN,North America,Canada,4/22/2022,17290,453.151,1015.568,0.85,12.056,176.962,1.364,0.2313,4.3,82.0000,21.24
CAN,North America,Canada,4/23/2022,4751,124.518,1017.088,0.84,12.004,179.4,0.86,0.1832,5.5,82.0100,21.24
CAN,North America,Canada,4/24/2022,4657,122.055,1017.769,0.84,12.004,170.961,0.114,0.1916,5.2,82.0200,21.23
CAN,North America,Canada,4/25/2022,3883,101.769,1018.162,0.83,12.135,171.825,2.285,0.1383,7.2,82.0200,21.23
CAN,North America,Canada,4/26/2022,7590,198.925,1019.368,0.82,12.344,180.684,1.711,0.1849,5.4,82.0300,21.23
CAN,North America,Canada,4/27/2022,13085,342.943,1022.356,0.82,12.292,182.283,1.088,0.1847,5.4,82.0400,21.23
CAN,North America,Canada,4/28/2022,8497,222.697,1025.946,0.81,12.03,180.972,1.356,0.1784,5.6,82.0500,21.23
CAN,North America,Canada,4/29/2022,12229,320.508,1028.148,0.81,12.109,180.501,1.171,0.167,6,82.0600,21.22
CAN,North America,Canada,4/30/2022,3456,90.578,1029.092,0.8,11.558,180.422,0.637,0.1674,6,82.0600,21.22
CAN,North America,Canada,5/1/2022,2619,68.641,1029.694,0.8,11.532,173.45,0.08,0.1616,6.2,82.0700,21.22
CAN,North America,Canada,5/2/2022,2666,69.873,1029.825,0.79,12.082,170.646,2.032,0.1627,6.1,82.0700,21.22
CAN,North America,Canada,5/3/2022,5556,145.617,1030.979,0.79,11.689,178.351,1.666,0.157,6.4,82.0800,21.22
CAN,North America,Canada,5/4/2022,10798,283.003,1034.805,0.79,11.637,178.797,0.599,0.1592,6.3,82.0900,21.21
CAN,North America,Canada,5/5/2022,7139,187.105,1038.972,0.79,11.375,177.041,1.431,0.153,6.5,82.1100,21.21
CAN,North America,Canada,5/6/2022,8970,235.094,1040.938,0.78,11.401,174.892,1,0.145,6.9,82.1100,21.21
CAN,North America,Canada,5/7/2022,2458,64.421,1042.379,0.78,11.244,172.297,0.619,0.1419,7,82.1200,21.2
CAN,North America,Canada,5/8/2022,2144,56.192,1042.694,0.78,11.322,161.918,0.08,0.1402,7.1,82.1200,21.2
CAN,North America,Canada,5/9/2022,2171,56.899,1042.799,0.78,11.322,159.429,2.098,0.1372,7.3,82.1300,21.2
CAN,North America,Canada,5/10/2022,4388,115.005,1044.24,0.78,10.877,167.265,0.784,0.1509,6.6,82.1300,21.2
CAN,North America,Canada,5/11/2022,8208,215.122,1047.778,0.78,10.221,164.041,1.434,0.1249,8,82.1400,21.2
CAN,North America,Canada,5/12/2022,5485,143.756,1051.841,0.78,10.038,159.533,1.181,0.1232,8.1,82.1500,21.19
CAN,North America,Canada,5/13/2022,7771,203.669,1054.069,0.78,9.828,157.83,0.999,0.1189,8.4,82.1500,21.19
CAN,North America,Canada,5/14/2022,798,20.915,1054.881,0.78,9.828,157.83,0.548,0.1139,8.8,82.1600,21.19
CAN,North America,Canada,5/15/2022,634,16.616,1055.143,0.78,9.828,157.83,0.073,0.1085,9.2,82.1600,21.19
CAN,North America,Canada,5/16/2022,974,25.527,1055.327,0.79,9.619,154.082,1.049,0.1221,8.2,82.1600,21.19
CAN,North America,Canada,5/17/2022,6328,165.85,1055.982,0.8,9.566,151.54,1.843,0.1111,9,82.1700,21.19
CAN,North America,Canada,5/18/2022,6041,158.328,1058.524,0.79,9.488,146.508,0.879,0.1118,8.9,82.1800,21.19
CAN,North America,Canada,5/19/2022,4430,116.105,1063.635,0.79,9.828,143.834,0.969,0.1112,9,82.2000,21.18
CAN,North America,Canada,5/20/2022,5833,152.876,1065.784,0.78,9.776,139.955,0.894,0.1049,9.5,82.2100,21.18
CAN,North America,Canada,5/21/2022,1383,36.247,1066.413,0.78,9.697,138.671,0.562,0.1071,9.3,82.2100,21.18
CAN,North America,Canada,5/22/2022,1095,28.699,1066.596,0.78,9.488,130.625,0.076,0.109,9.2,82.2200,21.17
CAN,North America,Canada,5/23/2022,336,8.806,1066.649,0.78,9.488,130.625,0.067,0.1261,7.9,82.2200,21.17
CAN,North America,Canada,5/24/2022,2055,53.859,1066.754,0.78,9.461,128.79,1.567,0.1107,9,82.2200,19.65
CAN,North America,Canada,5/25/2022,4549,119.224,1069.191,0.8,9.199,130.363,0.918,0.1021,9.8,82.2500,19.64
CAN,North America,Canada,5/26/2022,3787,99.253,1072.415,0.81,8.754,126.274,0.745,0.1033,9.7,82.2700,19.64
CAN,North America,Canada,5/27/2022,5270,138.121,1073.725,0.82,8.439,123.287,1.232,0.0937,10.7,82.2700,19.64
CAN,North America,Canada,5/28/2022,1190,31.189,1074.354,0.83,8.177,121.111,0.513,0.0936,10.7,82.2800,19.63
CAN,North America,Canada,5/29/2022,980,25.685,1074.433,0.84,8.203,115.293,0.059,0.0933,10.7,82.2800,19.63
CAN,North America,Canada,5/30/2022,914,23.955,1074.459,0.85,8.177,111.545,1.474,0.0755,13.2,82.2800,19.63
CAN,North America,Canada,5/31/2022,2026,53.099,1075.062,0.85,7.967,116.761,0.525,0.0897,11.1,82.2900,19.63
CAN,North America,Canada,6/1/2022,4512,118.254,1077.29,0.87,7.548,110.339,0.643,0.0943,10.6,82.3000,18.64
CAN,North America,Canada,6/2/2022,3087,80.907,1080.959,0.88,6.867,105.91,0.75,0.0907,11,82.3100,18.64
CAN,North America,Canada,6/3/2022,3500,91.731,1081.693,0.89,6.736,103.997,0.851,0.0882,11.3,82.3100,18.64
CAN,North America,Canada,6/4/2022,1660,43.507,1082.243,0.9,6.474,104.049,0.154,0.0981,10.2,0.0000,18.64
CAN,North America,Canada,6/5/2022,872,22.854,1082.4,0.92,6.578,97.549,0.053,0.0976,10.2,0.0000,18.64
CAN,North America,Canada,6/6/2022,870,22.802,1082.453,0.93,6.709,97.838,1.983,0.0873,11.4,0.0000,18.64
CAN,North America,Canada,6/7/2022,2936,76.949,1082.715,0.95,6.683,100.432,0,0,0,0.0000,18.64
CAN,North America,Canada,6/8/2022,3742,98.074,1083.632,0.96,6.474,95.872,0,0,0,82.3200,18.64
CAN,North America,Canada,6/9/2022,2314,60.647,1086.358,0.96,6.316,92.832,0,0,0,82.3300,18.63
CAN,North America,Canada,6/10/2022,4764,124.859,1087.878,0.99,6.107,92.491,0,0,0,82.3400,18.63
CAN,North America,Canada,6/11/2022,3918,102.686,1088.009,1,6.002,92.15,0,0,0,82.3400,18.63
CAN,North America,Canada,6/12/2022,1421,37.243,1088.114,0.99,6.08,88.638,0,0,0,82.3500,18.63
CAN,North America,Canada,6/13/2022,860,22.54,1088.14,0.96,6.054,88.979,0,0,0,82.3500,18.63
CAN,North America,Canada,6/14/2022,2417,63.347,1088.455,0.94,6.185,92.098,0,0,0,82.3500,18.63
CAN,North America,Canada,6/15/2022,2320,60.805,1089.765,0.93,6.054,89.189,0,0,0,82.3600,18.63
CAN,North America,Canada,6/16/2022,2774,72.703,1092.229,0.93,5.556,86.647,0,0,0,82.3700,18.62
CAN,North America,Canada,6/17/2022,1757,46.049,1092.386,0.95,5.478,86.096,0,0,0,82.3700,18.62
CAN,North America,Canada,6/18/2022,3480,91.207,1092.936,0.99,5.294,86.673,0,0,0,82.3800,18.62
CAN,North America,Canada,6/19/2022,0,0,1093.041,1,5.294,82.82,0,0,0,82.3800,18.62
CAN,North America,Canada,6/20/2022,1273,33.364,1093.12,1.02,5.294,83.999,0,0,0,82.3800,16.66
CAN,North America,Canada,6/21/2022,2430,63.688,1093.382,1.03,5.399,87.354,0,0,0,82.3900,16.66
CAN,North America,Canada,6/22/2022,2973,77.919,1094.063,1.05,5.268,86.358,0,0,0,82.3900,16.66
CAN,North America,Canada,6/23/2022,4768,124.964,1095.741,1.06,5.609,86.542,0,0,0,82.4000,16.66
CAN,North America,Canada,6/24/2022,2275,59.625,1095.95,1.08,5.609,87.564,0,0,0,82.4100,16.66
CAN,North America,Canada,6/25/2022,3479,91.181,1096.448,1.1,5.373,88.009,0,0,0,82.4100,16.66
CAN,North America,Canada,6/26/2022,682,17.874,1096.527,1.11,5.373,83.842,0,0,0,82.4100,16.66
CAN,North America,Canada,6/27/2022,873,22.88,1096.527,1.12,5.425,84.55,0,0,0,82.4200,16.66
CAN,North America,Canada,6/28/2022,3435,90.027,1096.841,1.13,5.478,90.892,0,0,0,82.4200,16.66
CAN,North America,Canada,6/29/2022,2619,68.641,1097.811,1.14,5.347,89.896,0,0,0,82.4200,16.66
CAN,North America,Canada,6/30/2022,6163,161.525,1099.515,1.15,5.714,91.6,0,0,0,82.4300,16.66
CAN,North America,Canada,7/1/2022,1429,37.452,1099.934,1.16,5.766,90.709,0,0,0,82.4300,16.66
CAN,North America,Canada,7/2/2022,4042,105.936,1100.301,1.19,5.53,87.983,0,0,0,82.4300,16.66
CAN,North America,Canada,7/3/2022,926,24.269,1100.327,1.2,5.661,89.372,0,0,0,82.4400,16.65
CAN,North America,Canada,7/4/2022,332,8.701,1100.327,1.22,5.661,89.11,0,0,0,82.4400,16.65
CAN,North America,Canada,7/5/2022,5999,157.227,1100.93,1.24,5.949,97.864,0,0,0,82.4400,16.65
CAN,North America,Canada,7/6/2022,1035,27.126,1101.952,1.23,6.238,99.489,0,0,0,82.4500,16.65
CAN,North America,Canada,7/7/2022,8767,229.773,1103.787,1.25,6.552,103.42,0,0,0,82.4600,16.65
CAN,North America,Canada,7/8/2022,3566,93.461,1104.442,1.26,6.5,103.813,0,0,0,82.4600,16.65
CAN,North America,Canada,7/9/2022,1460,38.265,1104.704,1.26,6.159,104.206,0,0,0,82.4700,16.65
CAN,North America,Canada,7/10/2022,1071,28.07,1104.861,1.29,6.316,98.965,0,0,0,82.4700,16.65
CAN,North America,Canada,7/11/2022,1033,27.074,1105.045,1.32,6.343,102.582,0,0,0,82.4700,16.65
CAN,North America,Canada,7/12/2022,3337,87.459,1105.176,1.35,6.316,110.366,0,0,0,82.4800,16.65
CAN,North America,Canada,7/13/2022,4973,130.337,1106.329,1.4,6.578,116.682,0,0,0,82.4900,16.65
CAN,North America,Canada,7/14/2022,18099,474.354,1108.059,1.43,6.605,120.089,0,0,0,82.4900,16.65
CAN,North America,Canada,7/15/2022,5657,148.264,1109.369,1.38,6.605,122.343,0,0,0,82.5000,16.64
CAN,North America,Canada,7/16/2022,1984,51.998,1110.103,1.33,6.395,123.653,0,0,0,82.5000,16.64
CAN,North America,Canada,7/17/2022,0,0,1110.313,1.29,6.447,117.783,0,0,0,82.5100,16.64
CAN,North America,Canada,7/18/2022,25,0.655,1110.313,1.27,6.709,119.617,0,0,0,82.5100,16.64
CAN,North America,Canada,7/19/2022,10779,282.505,1111.623,1.26,7.234,130.809,0,0,0,82.5100,16.64
CAN,North America,Canada,7/20/2022,4110,107.718,1112.986,1.22,7.391,134.818,0,0,0,82.5200,19.42
CAN,North America,Canada,7/21/2022,10424,273.201,1114.821,1.18,7.338,139.824,0,0,0,82.5300,19.42
CAN,North America,Canada,7/22/2022,8494,222.618,1118.28,1.16,7.338,139.562,0,0,0,0.0000,16.64
CAN,North America,Canada,7/23/2022,1654,43.349,1118.673,1.13,7.338,139.353,0,0,0,0.0000,16.64
CAN,North America,Canada,7/24/2022,1278,33.495,1118.883,1.1,7.365,124.178,0,0,0,0.0000,16.64
CAN,North America,Canada,7/25/2022,1276,33.443,1118.988,1.08,7.548,124.466,0,0,0,0.0000,16.64
CAN,North America,Canada,7/26/2022,7385,193.553,1120.141,1.05,7.679,142.602,0,0,0,0.0000,16.64
CAN,North America,Canada,7/27/2022,3508,91.941,1121.137,1.02,7.47,138.199,0,0,0,82.5300,16.64
CAN,North America,Canada,7/28/2022,9996,261.984,1124.492,1,7.548,138.409,0,0,0,82.5400,16.64
CAN,North America,Canada,7/29/2022,5469,143.336,1125.331,0.99,7.705,137.439,0,0,0,82.5400,16.64
CAN,North America,Canada,7/30/2022,1336,35.015,1125.645,0.99,7.758,136.181,0,0,0,82.5400,16.64
CAN,North America,Canada,7/31/2022,944,24.741,1125.697,0.98,7.627,124.02,0,0,0,82.5500,16.64
CAN,North America,Canada,8/1/2022,991,25.973,1125.697,0.98,7.81,123.968,0,0,0,82.5500,16.64
CAN,North America,Canada,8/2/2022,5661,148.368,1126.169,0.97,7.705,121.924,0,0,0,82.5500,16.64
CAN,North America,Canada,8/3/2022,3162,82.872,1126.982,0.96,7.836,136.443,0,0,0,82.5500,16.64
CAN,North America,Canada,8/4/2022,0,0,1128.711,0.95,7.653,137.308,0,0,0,82.5600,16.64
CAN,North America,Canada,8/5/2022,21344,559.402,1130.703,0.95,7.391,135.159,0,0,0,82.5700,16.63
CAN,North America,Canada,8/6/2022,1070,28.043,1131.018,0.94,7.26,132.722,0,0,0,82.5700,16.63
CAN,North America,Canada,8/7/2022,753,19.735,1131.123,0.93,7.365,123.365,0,0,0,82.5700,16.63
CAN,North America,Canada,8/8/2022,776,20.338,1131.254,0.92,7.522,120.928,0,0,0,82.5700,19.41
CAN,North America,Canada,8/9/2022,2021,52.968,1131.909,0.91,7.522,131.883,0,0,0,82.5800,19.41
CAN,North America,Canada,8/10/2022,2977,78.024,1132.957,0.93,7.391,133.639,0,0,0,82.5800,19.41
CAN,North America,Canada,8/11/2022,12990,340.453,1137.675,0.95,7.024,133.351,0,0,0,82.5900,19.41
CAN,North America,Canada,8/12/2022,4816,126.222,1138.514,0.95,7.076,132.145,0,0,0,82.5900,19.41
CAN,North America,Canada,8/13/2022,0,0,1138.514,0.95,6.945,130.625,0,0,0,82.6000,19.41
CAN,North America,Canada,8/14/2022,0,0,1138.514,0.96,7.076,119.644,0,0,0,82.6000,19.41
CAN,North America,Canada,8/15/2022,0,0,1138.514,0.97,6.893,120.351,0,0,0,82.6000,19.41
CAN,North America,Canada,8/16/2022,7074,185.402,1140.034,0.98,6.762,129.813,0,0,0,82.6000,19.41
CAN,North America,Canada,8/17/2022,2875,75.351,1141.108,0.97,6.736,132.564,0,0,0,82.6100,19.41
CAN,North America,Canada,8/18/2022,9180,240.597,1144.227,0.96,6.605,132.722,0,0,0,82.6200,19.41
CAN,North America,Canada,8/19/2022,5760,150.963,1146.376,0.96,6.631,133.01,0,0,0,82.6300,19.4
CAN,North America,Canada,8/20/2022,854,22.382,1146.769,0.96,6.657,132.722,0,0,0,82.6300,19.4
CAN,North America,Canada,8/21/2022,621,16.276,1146.769,0.95,6.867,121.452,0,0,0,82.6300,19.4
CAN,North America,Canada,8/22/2022,648,16.983,1146.796,0.95,7.024,97.549,0,0,0,82.6300,19.4
CAN,North America,Canada,8/23/2022,3572,93.618,1147.346,0.94,6.788,132.067,0,0,0,82.6400,19.4
CAN,North America,Canada,8/24/2022,3777,98.991,1149.495,0.94,6.945,133.639,0,0,0,82.6400,19.4
CAN,North America,Canada,8/25/2022,7433,194.811,1153.269,0.93,6.919,133.744,0,0,0,82.6500,19.4
CAN,North America,Canada,8/26/2022,3977,104.233,1154.475,0.93,6.631,131.909,0,0,0,82.6500,19.4
CAN,North America,Canada,8/27/2022,748,19.604,1154.711,0.94,6.605,129.446,0,0,0,82.6500,19.4
CAN,North America,Canada,8/28/2022,550,14.415,1154.737,0.95,6.788,120.587,0,0,0,82.6500,19.4
CAN,North America,Canada,8/29/2022,480,12.58,1154.737,0.96,6.814,119.644,0,0,0,82.6600,16.62
CAN,North America,Canada,8/30/2022,3963,103.866,1156.126,0.97,7.076,126.694,0,0,0,82.6600,16.62
CAN,North America,Canada,8/31/2022,2012,52.732,1157.515,0.97,6.552,125.698,0,0,0,82.6700,16.62
CAN,North America,Canada,9/1/2022,9420,246.888,1161.499,0.98,6.264,123.051,0,0,0,82.6800,16.62
CAN,North America,Canada,9/2/2022,3649,95.636,1162.626,0.97,6.212,120.587,0,0,0,82.6800,16.62
CAN,North America,Canada,9/3/2022,661,17.324,1162.731,0.97,6.028,119.932,0,0,0,82.6900,16.61
CAN,North America,Canada,9/4/2022,474,12.423,1162.862,0.97,6.238,117.756,0,0,0,82.6900,16.61
CAN,North America,Canada,9/5/2022,446,11.689,1162.888,0.96,6.212,118.228,0,0,0,82.6900,16.61
